"concept","standard_name","similarity_score"
"cboepostretirementmedicalbenefitscurrent","cash and cash equivalents",0.561111111111111
"cboepostretirementmedicalbenefitscurrent","cash and cash equivalents",0.561111111111111
"cboepostretirementmedicalbenefitscurrent","net income",0.561111111111111
"cboepostretirementmedicalbenefitscurrent","net income",0.561111111111111
"cboepostretirementmedicalbenefitscurrent","revenue",0.556018518518519
"cboepostretirementmedicalbenefitscurrent","revenue",0.556018518518519
"cboepostretirementmedicalbenefitsnoncurrent","cash and cash equivalents",0.564599483204134
"cboepostretirementmedicalbenefitsnoncurrent","cash and cash equivalents",0.564599483204134
"cboepostretirementmedicalbenefitsnoncurrent","net income",0.564599483204134
"cboepostretirementmedicalbenefitsnoncurrent","net income",0.564599483204134
"cboepostretirementmedicalbenefitsnoncurrent","revenue",0.544603006812309
"cboepostretirementmedicalbenefitsnoncurrent","revenue",0.544603006812309
"cboepropertyheldforsale","net income",0.594521420608377
"cboepropertyheldforsale","revenue",0.594202898550725
"cboepropertyheldforsale","cash and cash equivalents",0.591407867494824
"cboepropertyplantandequipmentexcludinglandnet","revenue",0.587037037037037
"cboepropertyplantandequipmentexcludinglandnet","revenue",0.587037037037037
"cboepropertyplantandequipmentexcludinglandnet","revenue",0.587037037037037
"cboepropertyplantandequipmentexcludinglandnet","cash and cash equivalents",0.531058201058201
"cboepropertyplantandequipmentexcludinglandnet","cash and cash equivalents",0.531058201058201
"cboepropertyplantandequipmentexcludinglandnet","cash and cash equivalents",0.531058201058201
"cboepropertyplantandequipmentexcludinglandnet","net income",0.5125
"cboepropertyplantandequipmentexcludinglandnet","net income",0.5125
"cboepropertyplantandequipmentexcludinglandnet","net income",0.5125
"cboeregulatoryfeespayablecurrent","cash and cash equivalents",0.625
"cboeregulatoryfeespayablecurrent","cash and cash equivalents",0.625
"cboeregulatoryfeespayablecurrent","revenue",0.614583333333333
"cboeregulatoryfeespayablecurrent","revenue",0.614583333333333
"cboeregulatoryfeespayablecurrent","net income",0.614583333333333
"cboeregulatoryfeespayablecurrent","net income",0.614583333333333
"cboesafeguardingassetplatformoperatorcryptoasset","net income",0.573611111111111
"cboesafeguardingassetplatformoperatorcryptoasset","cash and cash equivalents",0.569444444444445
"cboesafeguardingassetplatformoperatorcryptoasset","revenue",0.520833333333333
"cboesafeguardingliabilityplatformoperatorcryptoasset","cash and cash equivalents",0.569622507122507
"cboesafeguardingliabilityplatformoperatorcryptoasset","net income",0.561355311355311
"cboesafeguardingliabilityplatformoperatorcryptoasset","revenue",0.544230769230769
"celcpayrolltaxreceivable","cash and cash equivalents",0.625
"celcpayrolltaxreceivable","revenue",0.62037037037037
"celcpayrolltaxreceivable","net income",0.563888888888889
"certificatesofdepositatcarryingvalue","cash and cash equivalents",0.589031339031339
"certificatesofdepositatcarryingvalue","revenue",0.577777777777778
"certificatesofdepositatcarryingvalue","net income",0.577777777777778
"claaccruedofferingcosts","cash and cash equivalents",0.678743961352657
"claaccruedofferingcosts","net income",0.678743961352657
"claaccruedofferingcosts","revenue",0.558695652173913
"cladeferredunderwritingcommissionspayablenoncurrent","cash and cash equivalents",0.555084213172448
"cladeferredunderwritingcommissionspayablenoncurrent","revenue",0.512279659338483
"cladeferredunderwritingcommissionspayablenoncurrent","net income",0.504512916277622
"codicurrentportionofsupplementalputobligation","net income",0.536894586894587
"codicurrentportionofsupplementalputobligation","cash and cash equivalents",0.535897435897436
"codicurrentportionofsupplementalputobligation","revenue",0.531018518518519
"codiduetorelatedpartycurrent","revenue",0.572751322751323
"codiduetorelatedpartycurrent","net income",0.547619047619048
"codiduetorelatedpartycurrent","cash and cash equivalents",0.540562770562771
"codipreferredstockseriesavalueissued","cash and cash equivalents",0.601851851851852
"codipreferredstockseriesavalueissued","net income",0.601851851851852
"codipreferredstockseriesavalueissued","revenue",0.55
"codipreferredstockseriesbvalueissued","cash and cash equivalents",0.601851851851852
"codipreferredstockseriesbvalueissued","net income",0.601851851851852
"codipreferredstockseriesbvalueissued","revenue",0.55026455026455
"codistockholdersequityattributabletononcontrollinginterestdiscontinuedoperation","cash and cash equivalents",0.566139240506329
"codistockholdersequityattributabletononcontrollinginterestdiscontinuedoperation","revenue",0.556522503516174
"codistockholdersequityattributabletononcontrollinginterestdiscontinuedoperation","net income",0.536377335744424
"codistockholdersequityattributabletononcontrollinginterestdiscontinuedoperations","revenue",0.556944444444444
"codistockholdersequityattributabletononcontrollinginterestdiscontinuedoperations","cash and cash equivalents",0.543181818181818
"codistockholdersequityattributabletononcontrollinginterestdiscontinuedoperations","net income",0.536904761904762
"codisupplementalputobligation","cash and cash equivalents",0.605028735632184
"codisupplementalputobligation","net income",0.592838196286472
"codisupplementalputobligation","revenue",0.575002902589109
"commitmentsandcontingencies","cash and cash equivalents",0.615740740740741
"commitmentsandcontingencies","revenue",0.599382716049383
"commitmentsandcontingencies","net income",0.588624338624339
"commonstockissuedemployeetrustdeferred","net income",0.557644110275689
"commonstockissuedemployeetrustdeferred","cash and cash equivalents",0.554385964912281
"commonstockissuedemployeetrustdeferred","revenue",0.537280701754386
"commonstockothervalueoutstanding","revenue",0.628787878787879
"commonstockothervalueoutstanding","cash and cash equivalents",0.618055555555556
"commonstockothervalueoutstanding","net income",0.572420634920635
"commonstockparorstatedvaluepershare","revenue",0.606349206349206
"commonstockparorstatedvaluepershare","cash and cash equivalents",0.60542328042328
"commonstockparorstatedvaluepershare","net income",0.60542328042328
"commonstocksharesissued","cash and cash equivalents",0.623369565217391
"commonstocksharesissued","revenue",0.588641725648804
"commonstocksharesissued","net income",0.585547504025765
"commonstockvalue","cash and cash equivalents",0.708333333333333
"commonstockvalue","cash and cash equivalents",0.708333333333333
"commonstockvalue","net income",0.659722222222222
"commonstockvalue","revenue",0.609426910299003
"commonstockvalueoutstanding","cash and cash equivalents",0.658950617283951
"commonstockvalueoutstanding","net income",0.605379188712522
"commonstockvalueoutstanding","revenue",0.59347442680776
"constructioninprogressgross","net income",0.652557319223986
"constructioninprogressgross","cash and cash equivalents",0.615740740740741
"constructioninprogressgross","revenue",0.597883597883598
"contingentconsiderationclassifiedasequityfairvaluedisclosure","cash and cash equivalents",0.550529100529101
"contingentconsiderationclassifiedasequityfairvaluedisclosure","revenue",0.533333333333333
"contingentconsiderationclassifiedasequityfairvaluedisclosure","net income",0.533333333333333
"contractualobligation","cash and cash equivalents",0.680952380952381
"contractualobligation","net income",0.658730158730159
"contractualobligation","revenue",0.636507936507936
"contractwithcustomerassetnetcurrent","revenue",0.604761904761905
"contractwithcustomerassetnetcurrent","cash and cash equivalents",0.586904761904762
"contractwithcustomerassetnetcurrent","net income",0.576190476190476
"contractwithcustomerassetnetnoncurrent","cash and cash equivalents",0.589912280701754
"contractwithcustomerassetnetnoncurrent","net income",0.562280701754386
"contractwithcustomerassetnetnoncurrent","revenue",0.520102339181287
"contractwithcustomerliabilitycurrent","cash and cash equivalents",0.649537037037037
"contractwithcustomerliabilitycurrent","net income",0.607142857142857
"contractwithcustomerliabilitycurrent","revenue",0.605820105820106
"contractwithcustomerliabilitynoncurrent","cash and cash equivalents",0.653098290598291
"contractwithcustomerliabilitynoncurrent","net income",0.611416361416361
"contractwithcustomerliabilitynoncurrent","revenue",0.608669108669109
"convertibledebtcurrent","revenue",0.585353535353535
"convertibledebtcurrent","cash and cash equivalents",0.564393939393939
"convertibledebtcurrent","net income",0.544548044548045
"convertibledebtnoncurrent","revenue",0.594444444444444
"convertibledebtnoncurrent","cash and cash equivalents",0.571666666666667
"convertibledebtnoncurrent","net income",0.54952380952381
"convertiblelongtermnotespayable","cash and cash equivalents",0.559139784946237
"convertiblelongtermnotespayable","revenue",0.536663679808841
"convertiblelongtermnotespayable","net income",0.524538185828509
"convertiblenotespayable","revenue",0.579710144927536
"convertiblenotespayable","cash and cash equivalents",0.575741890959282
"convertiblenotespayable","net income",0.508175399479747
"convertiblenotespayablecurrent","revenue",0.572222222222222
"convertiblenotespayablecurrent","cash and cash equivalents",0.545833333333333
"convertiblenotespayablecurrent","net income",0.512301587301587
"convertiblesubordinateddebtcurrent","revenue",0.570261437908497
"convertiblesubordinateddebtcurrent","cash and cash equivalents",0.542647058823529
"convertiblesubordinateddebtcurrent","net income",0.511563599798894
"convertiblesubordinateddebtnoncurrent","revenue",0.575825825825826
"convertiblesubordinateddebtnoncurrent","cash and cash equivalents",0.546621621621622
"convertiblesubordinateddebtnoncurrent","net income",0.521187052437053
"costmethodinvestments","cash and cash equivalents",0.621693121693122
"costmethodinvestments","net income",0.621693121693122
"costmethodinvestments","revenue",0.548412698412698
"costsinexcessofbillingsonuncompletedcontractsorprograms","cash and cash equivalents",0.621266233766234
"costsinexcessofbillingsonuncompletedcontractsorprograms","net income",0.552705627705628
"costsinexcessofbillingsonuncompletedcontractsorprograms","revenue",0.543381180223286
"customeradvancescurrent","revenue",0.664251207729469
"customeradvancescurrent","cash and cash equivalents",0.554347826086957
"customeradvancescurrent","net income",0.524154589371981
"customeradvancesnoncurrent","revenue",0.59015059015059
"customeradvancesnoncurrent","cash and cash equivalents",0.557692307692308
"customeradvancesnoncurrent","net income",0.513064713064713
"customerdepositscurrent","cash and cash equivalents",0.585547504025765
"customerdepositscurrent","net income",0.585547504025765
"customerdepositscurrent","revenue",0.543219461697723
"dcthcomputersandequipmentgross","cash and cash equivalents",0.619444444444444
"dcthcomputersandequipmentgross","net income",0.592592592592593
"dcthcomputersandequipmentgross","revenue",0.575462962962963
"dcthdeferredofferingcostsnoncurrent","cash and cash equivalents",0.651007326007326
"dcthdeferredofferingcostsnoncurrent","net income",0.623412698412698
"dcthdeferredofferingcostsnoncurrent","revenue",0.526190476190476
"dcthpreferredstockredemptionamountcurrent","cash and cash equivalents",0.733739837398374
"dcthpreferredstockredemptionamountcurrent","net income",0.652664859981933
"dcthpreferredstockredemptionamountcurrent","revenue",0.574977416440831
"debtcurrent","revenue",0.735690235690236
"debtcurrent","net income",0.660839160839161
"debtcurrent","cash and cash equivalents",0.659090909090909
"debtinstrumentcarryingamount","revenue",0.634920634920635
"debtinstrumentcarryingamount","cash and cash equivalents",0.571428571428572
"debtinstrumentcarryingamount","net income",0.528998778998779
"debtinstrumentunamortizeddiscountpremiumanddebtissuancecostsnet","cash and cash equivalents",0.645502645502646
"debtinstrumentunamortizeddiscountpremiumanddebtissuancecostsnet","revenue",0.62202380952381
"debtinstrumentunamortizeddiscountpremiumanddebtissuancecostsnet","net income",0.545965608465608
"debtsecuritiestradingrestricted","cash and cash equivalents",0.67921146953405
"debtsecuritiestradingrestricted","net income",0.642174432497013
"debtsecuritiestradingrestricted","revenue",0.599163679808841
"deferredcompensationequity","cash and cash equivalents",0.614316239316239
"deferredcompensationequity","revenue",0.59015059015059
"deferredcompensationequity","net income",0.584045584045584
"deferredcompensationliabilityclassifiednoncurrent","revenue",0.539648182505325
"deferredcompensationliabilityclassifiednoncurrent","cash and cash equivalents",0.492481203007519
"deferredcompensationliabilityclassifiednoncurrent","net income",0.470975056689342
"deferredcompensationliabilitycurrent","revenue",0.564814814814815
"deferredcompensationliabilitycurrent","cash and cash equivalents",0.517195767195767
"deferredcompensationliabilitycurrent","net income",0.469640313390313
"deferredcompensationplanassets","cash and cash equivalents",0.592592592592593
"deferredcompensationplanassets","net income",0.592592592592593
"deferredcompensationplanassets","revenue",0.506349206349206
"deferredcosts","cash and cash equivalents",0.61965811965812
"deferredcosts","net income",0.58974358974359
"deferredcosts","revenue",0.577991452991453
"deferredcostscurrent","cash and cash equivalents",0.716666666666667
